"Source:<All>"

"Created: Month","F2F_CC","Created at location","Service","Enquiry Type","Total contact","Postcode trunc"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",85,"LS14"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",103,"LS17"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",56,"LS15"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",42,"LS19"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",2,"LS2 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",32,"LS18"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",35,"LS21"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",8,"LS23"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",22,"LS20"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",36,"LS25"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",12,"LS22"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",74,"LS27"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",99,"LS28"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",58,"LS26"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",5,"LS3 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",24,"LS5 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",10,"LS29"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",20,"LS4 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",54,"LS6 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",113,"LS9 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",69,"LS7 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",169,"LS8 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"TS17"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"TS26"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"NE37"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",3,"WF12"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"WF15"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"WF5 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"WF6 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",19,"WF10"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"YO51"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",9,"BD3 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"BD20"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"BD2 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"BD19"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",5,"BD18"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",2,"BD17"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",9,"BD11"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",10,"BD10"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",3,"B11 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",97," NFA"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"YO15"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"YO12"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",48,"WF3 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",1,"WF2 "
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",2,"WF17"
"Apr","CC","Contact Centre","Education Leeds","Contact Centre",2,"NULL"
"Apr","CC","Contact Centre","Education Leeds","Customer Information",1,"LS25"
"Apr","CC","Contact Centre","Education Leeds","Customer Relations",1,"LS22"
"Apr","CC","Contact Centre","Education Leeds","Education Leeds",1,"LS27"
"Apr","CC","Contact Centre","Education Leeds","Education Services",6," NFA"
"Apr","CC","Contact Centre","Education Leeds","Education Services",1,"LS28"
"Apr","CC","Contact Centre","Education Leeds","Education Services",3,"LS18"
"Apr","CC","Contact Centre","Education Leeds","Education Services",1,"LS19"
"Apr","CC","Contact Centre","Education Leeds","Education Services",2,"LS17"
"Apr","CC","Contact Centre","Education Leeds","Education Services",1,"LS6 "
"Apr","CC","Contact Centre","Education Leeds","Education Services",1,"LS14"
"Apr","CC","Contact Centre","Education Leeds","Education Services",2,"LS11"
"Apr","CC","Contact Centre","Education Leeds","Education Services",1,"LS9 "
"Apr","CC","Contact Centre","Education Leeds","Education Services",4,"LS10"
"Apr","CC","Contact Centre","Education Leeds","Education Services",3,"LS8 "
"Apr","CC","Contact Centre","Education Leeds","Education Services",2,"LS29"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS28"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS6 "
"Apr","CC","Contact Centre","Education Leeds","Reception",2,"LS9 "
"Apr","CC","Contact Centre","Education Leeds","Reception",2," NFA"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS10"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS14"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS17"
"Apr","CC","Contact Centre","Education Leeds","Reception",1,"LS23"
"Apr","CC","Contact Centre","Environmental and Highways Services","Street Lights",14,"NULL"
"Apr","CC","Contact Centre","HEAS","Abandoned Vehicles",1," NFA"
"Apr","CC","Contact Centre","HEAS","Abandoned Vehicles",17,"NULL"
"Apr","CC","Contact Centre","HEAS","Animal Issues",18," NFA"
"Apr","CC","Contact Centre","HEAS","Animal Issues",1,"LS12"
"Apr","CC","Contact Centre","HEAS","Animal Issues",342,"NULL"
"Apr","CC","Contact Centre","HEAS","Bus Lane Enforcement",1,"HG2 "
"Apr","CC","Contact Centre","HEAS","Bus Lane Enforcement",1,"CR0 "
"Apr","CC","Contact Centre","HEAS","Bus Lane Enforcement",3," NFA"
"Apr","CC","Contact Centre","HEAS","Bus Lane Enforcement",1,"LS6 "
"Apr","CC","Contact Centre","HEAS","Car Parking",2,"NULL"
"Apr","CC","Contact Centre","HEAS","Car Parking",2,"LS9 "
"Apr","CC","Contact Centre","HEAS","Car Parking",2,"LS6 "
"Apr","CC","Contact Centre","HEAS","Car Parking",2,"LS2 "
"Apr","CC","Contact Centre","HEAS","Car Parking",1,"LS4 "
"Apr","CC","Contact Centre","HEAS","Car Parking",1,"LS12"
"Apr","CC","Contact Centre","HEAS","Car Parking",1,"BD15"
"Apr","CC","Contact Centre","HEAS","Car Parking",5," NFA"
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"LS21"
"Apr","CC","Contact Centre","HEAS","Customer Relations",6,"LS4 "
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"LS26"
"Apr","CC","Contact Centre","HEAS","Customer Relations",5," NFA"
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"DN5 "
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"LS17"
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"LS12"
"Apr","CC","Contact Centre","HEAS","Customer Relations",3,"LS14"
"Apr","CC","Contact Centre","HEAS","Customer Relations",1,"LS10"
"Apr","CC","Contact Centre","HEAS","Enforcement",182,"NULL"
"Apr","CC","Contact Centre","HEAS","Enforcement",11," NFA"
"Apr","CC","Contact Centre","HEAS","Enforcement",1,"LS17"
"Apr","CC","Contact Centre","HEAS","Enforcement",1,"BD4 "
"Apr","CC","Contact Centre","HEAS","Enforcement",1,"LS12"
"Apr","CC","Contact Centre","HEAS","Enforcement",1,"LS18"
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS6 "
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS9 "
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS27"
"Apr","CC","Contact Centre","HEAS","Environmental Health",2,"LS28"
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS3 "
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS26"
"Apr","CC","Contact Centre","HEAS","Environmental Health",17," NFA"
"Apr","CC","Contact Centre","HEAS","Environmental Health",3,"LS14"
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"NULL"
"Apr","CC","Contact Centre","HEAS","Environmental Health",2,"LS8 "
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS2 "
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS11"
"Apr","CC","Contact Centre","HEAS","Environmental Health",1,"LS15"
"Apr","CC","Contact Centre","HEAS","Food",19," NFA"
"Apr","CC","Contact Centre","HEAS","Food",1,"LS17"
"Apr","CC","Contact Centre","HEAS","Grants/Financial Assistance",1," NFA"
"Apr","CC","Contact Centre","HEAS","Health and Safety",1,"LS6 "
"Apr","CC","Contact Centre","HEAS","Health and Safety",8," NFA"
"Apr","CC","Contact Centre","HEAS","Landlords",3,"LS26"
"Apr","CC","Contact Centre","HEAS","Landlords",2,"LS28"
"Apr","CC","Contact Centre","HEAS","Landlords",3,"LS27"
"Apr","CC","Contact Centre","HEAS","Landlords",8,"LS7 "
"Apr","CC","Contact Centre","HEAS","Landlords",10,"LS6 "
"Apr","CC","Contact Centre","HEAS","Landlords",1,"LS5 "
"Apr","CC","Contact Centre","HEAS","Landlords",11,"LS9 "
"Apr","CC","Contact Centre","HEAS","Landlords",12,"LS8 "
"Apr","CC","Contact Centre","HEAS","Landlords",1,"B93 "
"Apr","CC","Contact Centre","HEAS","Landlords",6," NFA"
"Apr","CC","Contact Centre","HEAS","Landlords",1,"LS17"
"Apr","CC","Contact Centre","HEAS","Landlords",3,"LS15"
"Apr","CC","Contact Centre","HEAS","Landlords",11,"LS12"
"Apr","CC","Contact Centre","HEAS","Landlords",4,"LS13"
"Apr","CC","Contact Centre","HEAS","Landlords",1,"LS16"
"Apr","CC","Contact Centre","HEAS","Landlords",2,"LS14"
"Apr","CC","Contact Centre","HEAS","Landlords",5,"LS10"
"Apr","CC","Contact Centre","HEAS","Landlords",5,"LS11"
"Apr","CC","Contact Centre","HEAS","Pest Control",31,"LS7 "
"Apr","CC","Contact Centre","HEAS","Pest Control",37,"LS14"
"Apr","CC","Contact Centre","HEAS","Pest Control",4,"LS4 "
"Apr","CC","Contact Centre","HEAS","Pest Control",1,"BD3 "
"Apr","CC","Contact Centre","HEAS","Pest Control",36,"LS6 "
"Apr","CC","Contact Centre","HEAS","Pest Control",20,"LS16"
"Apr","CC","Contact Centre","HEAS","Pest Control",3,"LS5 "
"Apr","CC","Contact Centre","HEAS","Pest Control",26,"LS17"
"Apr","CC","Contact Centre","HEAS","Pest Control",41,"LS9 "
"Apr","CC","Contact Centre","HEAS","Pest Control",20,"LS13"
"Apr","CC","Contact Centre","HEAS","Pest Control",38,"LS8 "
"Apr","CC","Contact Centre","HEAS","Pest Control",5,"LS22"
"Apr","CC","Contact Centre","HEAS","Pest Control",40,"LS12"
"Apr","CC","Contact Centre","HEAS","Pest Control",14,"WF3 "
"Apr","CC","Contact Centre","HEAS","Pest Control",2,"NULL"
"Apr","CC","Contact Centre","HEAS","Pest Control",4,"LS23"
"Apr","CC","Contact Centre","HEAS","Pest Control",4,"WF10"
"Apr","CC","Contact Centre","HEAS","Pest Control",2,"LS20"
"Apr","CC","Contact Centre","HEAS","Pest Control",8,"LS18"
"Apr","CC","Contact Centre","HEAS","Pest Control",10,"LS19"
"Apr","CC","Contact Centre","HEAS","Pest Control",3,"LS1 "
"Apr","CC","Contact Centre","HEAS","Pest Control",8,"LS21"
"Apr","CC","Contact Centre","HEAS","Pest Control",9,"LS25"
"Apr","CC","Contact Centre","HEAS","Pest Control",4,"LS3 "
"Apr","CC","Contact Centre","HEAS","Pest Control",31,"LS11"
"Apr","CC","Contact Centre","HEAS","Pest Control",11,"LS26"
"Apr","CC","Contact Centre","HEAS","Pest Control",4,"LS2 "
"Apr","CC","Contact Centre","HEAS","Pest Control",15,"LS28"
"Apr","CC","Contact Centre","HEAS","Pest Control",28,"LS10"
"Apr","CC","Contact Centre","HEAS","Pest Control",21,"LS27"
"Apr","CC","Contact Centre","HEAS","Pest Control",128," NFA"
"Apr","CC","Contact Centre","HEAS","Pest Control",19,"LS15"
"Apr","CC","Contact Centre","HEAS","Pollution Control",1,"WF10"
"Apr","CC","Contact Centre","HEAS","Pollution Control",9,"LS1 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",12,"LS11"
"Apr","CC","Contact Centre","HEAS","Pollution Control",9,"LS10"
"Apr","CC","Contact Centre","HEAS","Pollution Control",1,"BD4 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",19,"LS14"
"Apr","CC","Contact Centre","HEAS","Pollution Control",18,"LS16"
"Apr","CC","Contact Centre","HEAS","Pollution Control",18,"LS13"
"Apr","CC","Contact Centre","HEAS","Pollution Control",19,"LS12"
"Apr","CC","Contact Centre","HEAS","Pollution Control",6,"LS18"
"Apr","CC","Contact Centre","HEAS","Pollution Control",5,"LS2 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",11,"LS15"
"Apr","CC","Contact Centre","HEAS","Pollution Control",22,"LS17"
"Apr","CC","Contact Centre","HEAS","Pollution Control",8,"LS25"
"Apr","CC","Contact Centre","HEAS","Pollution Control",6,"LS20"
"Apr","CC","Contact Centre","HEAS","Pollution Control",53," NFA"
"Apr","CC","Contact Centre","HEAS","Pollution Control",2,"LS23"
"Apr","CC","Contact Centre","HEAS","Pollution Control",8,"LS19"
"Apr","CC","Contact Centre","HEAS","Pollution Control",7,"LS21"
"Apr","CC","Contact Centre","HEAS","Pollution Control",2,"LS3 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",6,"LS26"
"Apr","CC","Contact Centre","HEAS","Pollution Control",15,"LS28"
"Apr","CC","Contact Centre","HEAS","Pollution Control",12,"LS27"
"Apr","CC","Contact Centre","HEAS","Pollution Control",1,"LS22"
"Apr","CC","Contact Centre","HEAS","Pollution Control",15,"LS7 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",21,"LS4 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",28,"LS6 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",3,"LS5 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",30,"LS9 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",28,"LS8 "
"Apr","CC","Contact Centre","HEAS","Pollution Control",6,"NULL"
"Apr","CC","Contact Centre","HEAS","Pollution Control",13,"WF3 "
"Apr","CC","Contact Centre","HEAS","Reception",1,"LS13"
"Apr","CC","Contact Centre","HEAS","Reception",1,"LS22"
"Apr","CC","Contact Centre","HEAS","Reception",1,"LS27"
"Apr","CC","Contact Centre","HEAS","Reception",11," NFA"
"Apr","CC","Contact Centre","HEAS","Smoking Restrictions",1," NFA"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS9 "
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS4 "
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",2,"LS28"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS27"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS19"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",2,"LS20"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS25"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",2,"LS15"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",2,"LS12"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS16"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS14"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"IP12"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS10"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"LS11"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1," NFA"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1," PE4"
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",3,"WF3 "
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"HD2 "
"Apr","CC","Contact Centre","Highways and Transportation","Customer Relations",1,"WF10"
"Apr","CC","Contact Centre","Highways and Transportation","Directional Signs",16,"NULL"
"Apr","CC","Contact Centre","Highways and Transportation","Footpaths",1,"LS11"
"Apr","CC","Contact Centre","Highways and Transportation","Footpaths",405,"NULL"
"Apr","CC","Contact Centre","Highways and Transportation","Footpaths",1,"LS10"
"Apr","CC","Contact Centre","Highways and Transportation","Footpaths",8," NFA"
"Apr","CC","Contact Centre","Highways and Transportation","General Information",51,"NULL"
"Apr","CC","Contact Centre","Highways and Transportation","General Information",36," NFA"
"Apr","CC","Contact Centre","Highways and Transportation","Gulleys",50,"NULL"
"Apr","CC","Contact Centre","Highways and Transportation","Illuminated Bollards",1,"NULL"
"Apr","CC","Contact Centre","Highways and Transportation","Reception",104," NFA"
